10.52083333	4.635416667	1.9140625	0.495535714	0.23125	0
20.41666667	9.583333333	4.388020833	1.34375	0.825	0
30.41666667	14.58333333	6.888020833	2.200892857	1.425	0
40.20833333	19.47916667	9.3359375	3.040178571	2.0125	0
50	24.375	11.78385417	3.879464286	2.6	0
15.46666667	6.85	2.95	0.862857143	0.508	0
25.56666667	11.9	5.475	1.728571429	1.114	0
35.76666667	17	8.025	2.602857143	1.726	0
45.9	22.06666667	10.55833333	3.471428571	2.334	0
56.03333333	27.13333333	13.09166667	4.34	2.942	0
